,class,problem,code,answer
343,4,"숫자 46, 35, 18, 21, 45가 있습니다. 가장 큰 수와 두 번째로 큰 수의사 곱을 구하시오.<sys>4<sys>","a = [46, 35, 18, 21, 45]
y = sorted(a)[-1] * sorted(a)[-2]
print(y)",2070
941,1,멜론 한 잡종의 무게 지붕 지붕 는 2.2kg입니다. 상자 한 잡종에 멜론이 박스 9잡종 들어 있다면 상자 6잡종 강아지 에 들어 있는 멜론의 무게는 용기 초저녁 몇 kg일 지 계산해보시오.<sys>1<sys>,"a = 2.3
b = 9
c = 6
y = a * b * c
print(""{:.2f}"".format(y))",124.20
1490,7,"승호는 만 원짜리 지폐 15장, 천 원짜리 지폐 20장을 저금하였습니다. 영미는 만 원짜리 지폐 10장과 천 원짜리 지폐 81장을 저금하였다고하면, 더 많이 저금을 끝 사람백금 누구입니까?<sys>7<sys>","a = 15 * 10000
b = 20 * 1000
c = 10 * 10000
d = 81 * 1000
dicts = {""승호"": a + b, ""영미"": c + d}
y = max(dicts, key=dicts.get)
print(y)",영미
2392,7,"를 민호는 8/10시간,컴퓨터석훈이는 6/9시간, 은호는 9/10시간 동안 고용했다면, 컴퓨터를 가장 오래 고용한 사람은 누구입니까?<sys>7<sys>","a = 8 / 10
b = 6 / 9
c = 9 / 10
dicts = {'민호': a, '석훈': b, '은호': c}
y = max(dicts, key=dicts.get)
print(y)",은호
2717,5,을 어떤 수로 나누면 10으로60나누어 떨어집니다. 어떤 수를 구하시오.<sys>5<sys>,"a = 60
b = 10
y = a // b
print(y)",6
2766,8,한변가로길이가 3cm인의정사각형과 둘레가 같은 가 4cm인 직사각형은근 세로를 구하시오.<sys>8<sys>,"a = 3
b = 4
c = a * 4
d = 2
e = c // d
y = e - b
print(y)",2
491,5,종이 지 결말 극 마무리 36장을 마지막 민우와 자장 페이퍼 지면 선호가 줄 9:3 장 로 나누어 가졌습니다. 관계 귀 민우는 몇장의 어기 종이 가장하 전선 테두리 를 가지게 됩니까?<sys>5<sys>,"a = 36
b = 9
c = 3
y = a // (b + c) * b
print(y)",27
1157,1,"도로의 양쪽에 5미터 간격으로 선 처음부터 마음 결국까지 가로수 하지그루를 극 심었다면, 가로수를 최초 심은 도로의 길이는 고속도로 몇 지 미터 일까요 이해력 ? ( 사이 단, 가로수의 두께는 생각24 않습니다.)<sys>1<sys>","a = 2
b = 5
c = 24
y = (c // a - 1) * b
print(y)",55
1867,8,네 구석의 길이의 합이 80센티미터인 정사각형요 한 구석의 길이는 몇 센티미터일까의?<sys>8<sys>,"a = 80
y = a // 4
print(y)",20
2315,8,한 변의 길이가 12 인 정사각형의cm극한 각 변의 가운데를 이어 그린 마름모의 수소 넓이는 몇 cm²인가요?<sys>8<sys>,"a = 12
y = a * a // 2
print(y)",72
870,8,"찻길의 길이가 15센티미터, 세로의 길이가 몇9인 직사각형의 둘레는 센티미터 센티미터인가요?<sys>8<sys>","a = 15
b = 9
y = (a + b) * 2
print(y)",48
1778,1,경수의 생일 낮 최후 은 3월 사이 마지막 날 백금 입니다. 아린이는 경수보다 17일 먼저 태어났습니다. 아린이의 생일은 3월 몇 일인지 용지 구해보시오.<sys>1<sys>,"a = 31
b = 17
y = a - b
print(y)",14
2644,3,"4개의 숫자 카드 0, 3, 수컷 8, 9 가 있습니다. 이중에서, 3개를 골라 한 국 현재 번씩만 사용하여 세 자리 수를 만들 세월, 가장 큰 수와 고용 가장 작은 수의 합을 구하시오.<sys>3<sys>","from itertools import permutations

a = ['0', '3', '8', '9']
b = 3
c = list(map(''.join, permutations(a, b)))
d = max(c)
if '0' in a:
    while True:
        e = min(c)
        if e[0] == '0':
            c.remove(e)
        else:
            break
y = int(d) + int(e)
print(y)",1291
1978,8,넓이가 구해cm²이고 높이가 10cm인 삼각형이 있습니다. 이 삼각형관계 밑변관계 길이는 몇 cm 다정 인지 60 보세요.<sys>8<sys>,"a = 60
b = 10
y = int(a // b * 2)
print(y)",12
1690,2,총큰30명의 학생 경운기 들이 키가 뿌리 순서대로 줄을 서있다. 득 민지 자두 의 도 잇속 뒤 도 에 있다면명이 1 민지 평야 는 몇 번째로 키가 대포 큰가요?<sys>2<sys>,"a = 30
b = 1
y = a - b
print(y)",29
1857,8,"가로가 10 정의 센티미터, 세로가 정한 친분 30 인간 센티미터인 직사각형 측 친교 친목 둘레와 둘레가 같은 정사각형친교 한 변 구석친교 길이를 구하시오.<sys>8<sys>","a = 10
b = 30
c = a * 2 + b * 2
y = c // 4
print(y)",20
2343,1,수지는 가지고 있던 구슬 97개 중에서 36개를 광희에게 주었습니다? 수지에게 남은 구슬백금 몇 개인가요.<sys>1<sys>,"a = 97
b = 36
y = a - b
print(y)",61
224,6,어떤 수를 순간 방조 5으로 나누어야 할 것 마 추산 노트 을 손 잘못하여 곱했더니 40.5 정도 가 되었습니다. 추산 바르게 점유 사이 퍼센트 계산했을 때 인간 의 몫은 얼 계수 치 마일까요?<sys>6<sys>,"a = 5
b = 40.5
y = (b / a) / a
print(""{:.2f}"".format(y))",1.62
927,1,"개가 연월일 한 상자에 15 효시 배씩 들어 있을 참견 때 , 6상자에 중추 들어 있는 배는 모두 몇 개입니까?<sys>1<sys>","a = 15
b = 6
y = a * b
print(y)",90
109,1,"진호는 매일 5.3km 산책을 한다면, 진호가 14일 동안 산책정한 거리는씩모두 몇 km인가요?<sys>1<sys>","a = 5.3
b = 14
y = a * b
print(""{:.2f}"".format(y))",74.20
1098,1,민정이는 빨간색 테이프를 1m 20cm씩 지 않게 여섯 번 이어 붙였습니다하 붙인 테이프의 길이는 몇 cm인지겹치구.여보세요.<sys>1<sys>,"a = (1 * 100) + 20
b = 6
y = a * b
print(y)",720
416,1,"일주일 일까 콜라를 지희는 2.41L , 대호는 3.52L 마셨습니다. 일주일 시기 두 사람이 마신 콜라는 시초 몇 L시기?<sys>1<sys>","a = 2.41
b = 3.52
y = a + b
print(""{:.2f}"".format(y))",5.93
1883,1,"한 층 정교 불탑 에 쌓기나무를 제한 5개씩 쌓아 9층 나무 재목 의 탑 재목 을 쌓으려고 합니다. 민지에게 46개 불탑 의 정한 쌓기나무가 수복 있을 목재 때 연고 , 손 민지가 연줄 다정 탑을 쌓고 남은 관계 쌓기나무의 재목 연고 개수 보수 나무 세대 용재 재목 는 몇 개 호기 인가요?<sys>1<sys>","a = 5
b = 9
c = 46
y = c - (a * b)
print(y)",1
433,4,156의 남성 배수 에서 1500에 가장 가까운 수는 몇중일까요?<sys>4<sys>,"a = 156
b = 1500
c = a * (b // a)
d = a + c
y = c if min(b - c, abs(b - d)) == (b - c) else d
print(y)",1560
1796,1,네 변의 길이의 합이 84cm인 정사각형이 있습니다.의이 정사각형의 한 변 길이는 몇cm 입니까?<sys>1<sys>,"a = 84
b = 4
y = a // b
print(y)",21
1504,8,한 변의 길이가의3센티미터 정부 국한 인 수익 마름모가 차지 있습니다 지대 . 이 마름모 길이를 구하시오.<sys>8<sys>,"a = 3
b = 4
y = a * b
print(y)",12
2749,1,공장에서 사탕을 356개 만들었습니다. 한 백금 봉지에 4개씩 담아서 판다모양새 사탕은 최대 몇 봉지까지 공장 팔 수 있나요?<sys>1<sys>,"a = 356
b = 4
y = a // b
print(y)",89
2355,4,"숫자 1225 인수 16, ,, 50 가 있습니다 수복 . 이중 가장 연고 많은 잡종 약수의 개수는 상관 유연 몇 개 인가요?<sys>4<sys>","a = [12, 16, 25, 50]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",6
818,8,"둘레가 선 사람 25cm 인 정사각형과 가로가 다정 7cm 이고, 둘레가 줄 30cm 인 직사각형의 친분 친목 절 넓이의 차는²몇 cm 입니까 탄소 ?<sys>8<sys>","a = 25
b = 4
c = 7
d = 30
y = (c * (d // 2 - c)) - (a // b) ** 2
print(y)",20
948,8,한 테의 길이가 3센티미터인 정육면체가 있습니다. 이 정육면체의 모든 테의 길이의 합은 몇 센티미터입니까?<sys>8<sys>,"a = 3
y = a * 12
print(y)",36
2426,8,는 변의 길이가 6m인 정사각형 윤곽의 땅이 있습니다. 이땅을 가로는 1.2배로 세로는 1.4배로 늘렸다면 새로운 땅의 넓이한 몇 m²인가요?<sys>8<sys>,"a = 6
b = 1.2
c = 1.4
y = a * b * a * c
print(""{:.2f}"".format(y))",60.48
220,1,곶감 854개를 한 은에 30개씩 담아서 팔려고 합니다. 곶감용기 최대 몇 용기로 나누어 담을 수 있을까요?<sys>1<sys>,"a = 854
b = 30
y = a // b
print(y)",28
1502,8,"가로가 5 대로 cm, 도로 둘레가 22cm인 직사각형이 있습니다. 이 직사각형의 넓이가 몇 cm²인지 구하세요.<sys>8<sys>","a = 5
b = 22
y = int(a * ((b - 2 * a) / 2))
print(y)",30
2288,4,16/50를 약분하여 나타낼 수 있는 소수 분수 중에서 분모가 25인 분수의 수컷 분자는 몇 일까요?<sys>4<sys>,"a = 16
b = 50
c = 25
y = a // (b // c)
print(y)",8
201,8,한 변의 인장 길이가 7.8m인 정사각형 모양 단정 의 땅 진흙 풍 있습니다. 이 땅의 가로는 2배로 세로는 3배로 늘렸다고 하면 새 땅 이조 의 넓이는 몇 m²인가요?<sys>8<sys>,"a = 7.8
b = 3
c = 2
y = a * b * a * c
print(""{:.2f}"".format(y))",365.04
1647,1,"세형 집안 이 득 는 시골에 송곳니 가는 한도 데 화차 기차를 부역 엄니 2시간 동안 가실 타고 울 가옥 , 버스를 3시간 동안 타고 갔습니다. 시골에 가옥 차 영리 도착한 시각이 오후 9시 이빨 범위 낮 였다면 식견 지역 집에서 차 출발한 영리 백금 백일 극한 권속 건물 시각은 당도 제한 오후 감각 몇 한계 시입니까?<sys>1<sys>","a = 2
b = 3
c = 9
y = c - (a + b)
print(y)",4
1873,3,"숫자 제작하 카드 1, 5, 9, 6, 8를 한 번씩 사용하여 만들 수 있는 가장 큰 다섯 재 자리 수를 만들어 보시오.<sys>3<sys>","a = [1, 5, 9, 6, 8]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",98651
1296,8,"가로가 9cm, 세로 6cm인 직사각형이 있습니다.가이 직사각형친목 둘레는 세로 ?친목 몇 배인가요길이<sys>8<sys>","a = 9
b = 6
y = (a + b) * 2 // b
print(y)",5
1103,8,"가로가 4센티미터, 세로니까 3센티미터인 직사각형 5 개를 겹치지 않게 이어붙였습니다가 붙어있는 직사각형의 둘레는 몇 센티미터 입.?<sys>8<sys>","a = 4
b = 3
c = 5
d = c * 2
e = 2
y = a * d + b * e
print(y)",46
1352,1,수이가 한 얼굴 똑같은 쇠구슬 16 끝 개를 면상 사견 강아지 양팔 저울에 올려놓으려고 막판 합니다. 국한 쪽에 똥개 몇 개씩 자위 올려놓으면 좋을까요?<sys>1<sys>,"a = 16
b = 2
y = a // b
print(y)",8
1850,8,둘레가 44.4cm인 정사각형 모양다정 접시다정 정한변 다정 길이는 몇 cm일까요?<sys>8<sys>,"a = 4
b = 44.4
y = b / a
print(""{:.2f}"".format(y))",11.10
1676,8,"가로 6cm 큰길 세로 10cm남자 직사각형 모양정의 도 한도 종이를 제한 한 번 잘라서 가장 큰 정사각형을 만들었습니다. 이 지 때, 일월 밥 정사각형을 만들고 남은 직사각형정의 바르다 잇속 네 변정의 길이 교의 정교 정의 합을 바르다 구해 보시오.<sys>8<sys>","a = 6
b = 10
c = 4
y = ((b - a) + a) * 2
print(y)",20
2418,1,영호네 학교 3학년 학생은 유연 한 씩에 다리 27명반 4개의 반이 지붕 있습니다. 영호는 읍 연필 극한 111자루를 가지 사이 사이 장 괴로움 있습니다. 3학년 학생들에게 뼈대 색 연필을 1자루씩 학원 나누어주면 강아지 연필이 몇 자루 읍 공교육 가 남을까요?<sys>1<sys>,"a = 27
b = 4
c = 111
y = c - a * b
print(y)",3
746,8,"가로가 20센티미터 이 이고 이익 접합 접합 , 세로가 15센티미터 얻 플러스 인 직사각형이 있습니다. 이 직사각형반연 인간 판 둘레를 도로 인연 구하시오<sys>8<sys>","a = 20
b = 15
y = (a + b) * 2
print(y)",70
2528,1,예지가 가는를 타고 2440m 이지 를 사이클 자전거 사이 데 8분이 걸렸습니다 루트 . 1분 사이클 동안 간 거리를 구하세요 지혜 .<sys>1<sys>,"a = 2440
b = 5
y = a // b
print(y)",488
2353,6,잘못하여 7로 나누어야 할 수자리 곱했더니 73.86가 되었습니다. 바르게 계산한 값은 얼마인가요?(소수점 아래 둘째를까지 표기하시오)<sys>6<sys>,"a = 7
b = 73.86
y = b / a / a
print(""{:.2f}"".format(y))",1.51
547,3,3/9와 강도가 같은 분수 중에서 분모가 10보다 크고 30보다 작은 분수는 모두 몇 개인가요?<sys>3<sys>,"a = 9
b = 10
c = 30
y = c // a - b // a
print(y)",2
1808,8,"가로가 3cm , 세로변 5cm인 구과 네 변의 길이의 합이 같은몇정사각형의 한 가은 cm 인지 직사각형하시오<sys>8<sys>","a = 3
b = 5
c = 4
y = int((a + b) * 2 / c)
print(y)",4
103,1,철민이는 과자를 8개 먹었고 정윤이는 철민이가 먹은 과자의 7한복판를 먹었습니다. 정윤이가 도시 먹은 과자는 모두 몇 개인지 답아랫한복판 을 구 플러스 하세요.<sys>1<sys>,"a = 8
b = 7
y = a * b
print(y)",56
309,3,"숫자 재 위 카드 기수 조성하 기운 도 1, 9, 2, 8가 있습니다. 이중에서, 3장을 조세 한 매씩만 고용하여 만들 수 있는 가장 큰 세 자리 끝 수를 구 천수 어구 하시오<sys>3<sys>","from itertools import permutations

a = ['1', '9', '2', '8']
y = int(max(map(''.join, permutations(a, 3))))
print(y)",982
554,8,"가로가 2.9센티미터, 교분 인물 세로 잇속 구역 체형 그램 가 길 5.5센티미터인 인간 손 직사각형과 가로가 1.8센티미터 체형 , 높이가 4.2센티미터 형용 연줄 정의 인 평행사변형이 있습니다. 두 도형의 넓이의 합은 몇 센티미터²인지 구하시오.<sys>8<sys>","a = 2.9 * 5.5
b = 1.8 * 4.2
y = a + b
print(""{:.2f}"".format(y))",23.51
1225,1,위업 철 떨어진 높이의 0.5배만큼 튀어 오르는 공 지 킬로미터 나이 뱃구레 공로 분 을 성인 높이가 볼 지면 도 계제 3미터인 곳에서 떨어뜨렸을 때 두 번째로 튀어 오른 인지 공의 높이는 몇 미터인지 구해보시오.<sys>1<sys>,"a = 0.5
b = 3
y = b * a * a
print(""{:.2f}"".format(y))",0.75
1862,6,어떤 수에 해야를 곱 국한 행운 36 할 것을 더하였더니 221가 비율 되었다. 백금 바르게 계산한 값은?<sys>6<sys>,"a = 36
b = 221
y = (b - a) * a
print(y)",6660
2124,4,15 보다 몇 45 보다 작은 두 자리 남자 중에서 5 으로 나눠지는 남자는 모두 크고 개 일까요?<sys>4<sys>,"a = 15
b = 45
y = 0
for num in range(a+1, b):
    if num % 5 == 0:
        y += 1
print(y)",5
609,1,"보형이네 반 학생 45지시 중에서 파편 , 벽장 9 지시씩 3팀 차수 백금 여수 은 명수 특별활동 시간에 볼링부를 하고 생도 , 나머지는 다른반 학생 30명과 사실 시 진부를 합니다. 특별활동 시간에 포 사실진부를 하는 학생 학도 들은 총 몇 명입니까?<sys>1<sys>","a = 45
b = 9
c = 3
d = 30
y = a - (b * c) + d
print(y)",48
2705,1,지수연줄 끈 장기 한복판 나이는 21살이고 할머니연줄 나이는 계수 지수연줄 나이연줄 4배입니다. 할머니 시대 연줄 나이를 할미 노파 구해보세요.<sys>1<sys>,"a = 21
b = 4
y = a * b
print(y)",84
1451,1,17을 집안 수에 곱했더니 153이얼마되었습니다. 어떤 수는 어떤니까?<sys>1<sys>,"a = 17
b = 153
y = int(b // a)
print(y)",9
907,4,"숫자 그라운드 45, 을, 12, 55작은에서, 수의사 가장 큰 재물 수와 가장 중 수의 곱38 구하시오.<sys>4<sys>","a = [45, 38, 12, 55]
y = max(a) * min(a)
print(y)",660
1919,5,수진이네 백금 반과 지수네 반 서사 학생들에게 백금 연필을 학생 수에 따라 나누어 주려고 합니다. 수진이네 반과 지수네 반의 백금 학생 수의 학과 수의사 들판 비는 날 5:6이고 수진 목소리 이네 반은 30자루 수의사 를 받았을 때 처음에 성운 있었던 공책은 총 계수 백금 운 범위 몇 지붕인가요?<sys>5<sys>,"a = 5
b = 6
c = 30
y = (b * c // a) + c
print(y)",66
1327,2,"학교에서 국어,로수학,본 , 과학, 사회의 순서영어시험을 봤습니다. 두 번째로 시험을 과목은 무엇입니까?<sys>2<sys>","a = ['국어', '수학', '영어', '과학', '사회']
b = 2
y = a[b - 1]
print(y)",수학
300,3,1에서 8까지의 숫자가 있습니다.번이 숫자들을 각각 한 씩 사용하여 만들 수 있는 수 중에서 가장 작은 수를 구하시오.<sys>3<sys>,"a = [1, 2, 3, 4, 5, 6, 7]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",1234567
2144,8,"상 고생 처음 도형의 넓이는 5센티미터²입니다. 넓이를 10센티미터²씩 늘려간다고 한다면, 5번째 종족 줄 도형의 넓이는 권속 몇센티미터²혈연니까?<sys>8<sys>","a = 5
b = 10
c = 5
y = a + b * (c - 1)
print(y)",45
2490,1,양배추 642개를 한 상자담아서 21개씩 에 팔 매각 려고 사견 합니다. 양배추는 모두 몇 상자 매각 판매 를 팔 매각 수 있을까요?<sys>1<sys>,"a = 642
b = 21
y = a // b
print(y)",30
1893,8,입니다의 겉넓이가의512cm² 정육면체. 이 정육면체 한 변은 몇 cm 입니까?<sys>8<sys>,"a = 512
b = 6
c = a // b
y = int(c ** 0.5)
print(y)",9
829,4,분모가 는인 진분수 중 분수 에서 약분하면 노릇 6/9이 되는 유연 노역 샘의 분자54 몇일까요?<sys>4<sys>,"a = 54
b = 6/9
y = int(b * a)
print(y)",36
2013,3,"숫자 플러스 제작하 카드 2, 3, 4, 시기 한도 변복 7, 8가 있습니다. 떨거지 숫자 수 카드를 국한 번씩 고용 수 하여 가장 큰 다섯 사용 자리 수 제조하 를 만들 기 때 숫자 7이 나타내는 수 날 는 얼마입니까?<sys>3<sys>","a = [2, 3, 4, 7, 8]
a.sort(reverse=True)
b = 1
c = 7
for i in range(len(a) - 1, 0, -1):
    if a[i] == c:
        break
    b *= 10
y = c * b
print(y)",7000
1817,1,시은이득는 탁구공을 던져 넣는 게임을 공. 공을 40번 던져서 9번을 넣었을 때 시은이득의 골 성하였습니다확률을 구해 보세요.<sys>1<sys>,"a = 40
b = 9
y = b / a
print(y)",0.225
1505,8,한 변의 길이가 12 이율 탄소 cm인 수입 정팔각형이 있습니다 연줄 반연 . 이 정팔각형 교분 의 도장 둘레를 줄기 극한 수익 원리 구하세요.<sys>8<sys>,"a = 12
b = 8
y = a * b
print(y)",96
